0,0.65323734,0.055497862,0.9135766,0.5871902,0.14910342,1.0,0.5378874,0.14177777,0.67119056,0.5081197,0.33224472,0.7589606,0.5062592,0.48364154,0.81018126,0.636493,0.15642907,0.82105196,0.66719097,0.29154664,0.8261781,0.6495164,0.37782654,0.8079298,0.55463177,0.48364154,0.60470057,0.5639342,0.73596954,0.8639575,0.55091083,0.95411116,0.81535757,0.6188184,0.4803857,0.6528648,0.59928334,0.72294617,0.89033425,0.5853297,0.93783194,0.8270166
1,0.6538631,0.05711952,0.9152665,0.5868878,0.14909427,1.0,0.53758657,0.14176884,0.66936165,0.5078198,0.330602,0.7623706,0.50595933,0.48362193,0.81381273,0.63618904,0.1564197,0.8205216,0.6659559,0.29153305,0.82353467,0.649212,0.37781027,0.8074073,0.5543304,0.48362193,0.6028836,0.56363255,0.7375699,0.8617995,0.5506095,0.9540769,0.81121755,0.618515,0.48036617,0.6524546,0.59898055,0.72454697,0.8873093,0.5859576,0.93779814,0.8269948
2,0.65428984,0.057064276,0.91728115,0.5868663,0.14901608,1.0,0.53711236,0.14169249,0.666107,0.50735295,0.33210596,0.7585517,0.506423,0.48346025,0.81583416,0.6366202,0.15633968,0.82190734,0.6654496,0.29141933,0.8193097,0.64963996,0.377675,0.80565786,0.554782,0.48346025,0.60456854,0.5640818,0.73734486,0.86087584,0.55106205,0.9537978,0.81038797,0.61895055,0.48020533,0.6544707,0.599421,0.7243252,0.8864138,0.5854713,0.93915063,0.8306197
3,0.65410614,0.057034668,0.91939044,0.5871304,0.14982387,1.0,0.5378289,0.14168447,0.6664785,0.50713176,0.33051863,0.7609993,0.5062015,0.48353943,0.8142413,0.636432,0.15796328,0.8237872,0.6643385,0.29307738,0.817963,0.649455,0.37772718,0.80442256,0.5545728,0.48353943,0.6046821,0.5648052,0.7374888,0.8620167,0.55085194,0.95399696,0.80995876,0.61875784,0.48028368,0.65496653,0.59922326,0.7244658,0.8857585,0.58620024,0.939346,0.83147395
4,0.65383667,0.056886975,0.9207242,0.58689296,0.14963198,1.0,0.5376149,0.14149645,0.66479766,0.5078621,0.33186778,0.7582305,0.50600255,0.48481572,0.8144978,0.636171,0.1577675,0.8230251,0.6640642,0.29281726,0.8146834,0.64918786,0.37742674,0.8025249,0.55528057,0.48481572,0.6042999,0.56457835,0.73701704,0.8604754,0.5506317,0.95342207,0.80895954,0.619435,0.4799344,0.6554718,0.59898,0.7256273,0.8866633,0.58596313,0.937151,0.8322949
5,0.65365297,0.056943547,0.9212822,0.58671343,0.15049608,1.0,0.5374386,0.14154758,0.66502666,0.5076877,0.33190665,0.7540466,0.50675803,0.4848447,0.81469005,0.6359883,0.15944459,0.82292557,0.6638798,0.29285863,0.81367356,0.64900434,0.3774627,0.80155206,0.5551032,0.4848447,0.6033619,0.5644003,0.7386568,0.8570944,0.5513843,0.9550479,0.80991834,0.6192535,0.48159072,0.6571301,0.59879977,0.72564083,0.8829372,0.5857838,0.9387779,0.83129185
6,0.65350586,0.05701586,0.9195179,0.5870372,0.14974661,1.0,0.53823155,0.14161234,0.6646881,0.5075537,0.3319544,0.7563708,0.5066241,0.48487878,0.8156971,0.63584286,0.15788089,0.8238293,0.66280216,0.29290986,0.8131147,0.6488577,0.37750635,0.8027624,0.55589455,0.48487878,0.60111964,0.56519085,0.73704135,0.8564293,0.5512464,0.9550399,0.8104264,0.6191095,0.48162508,0.65622526,0.5986576,0.72565335,0.88242656,0.58564276,0.93877137,0.83169156
7,0.65329474,0.057083342,0.9204173,0.5868551,0.1505867,1.0,0.5380708,0.1416429,0.6637422,0.50833553,0.3319019,0.7560588,0.5074063,0.4847596,0.8167473,0.6356395,0.1595305,0.82533514,0.66258705,0.29287443,0.8124813,0.6486487,0.377434,0.8025755,0.55572605,0.4847596,0.60308635,0.5650183,0.7368121,0.85663533,0.5510799,0.9547156,0.8092022,0.61984265,0.4815073,0.6571572,0.5984705,0.7254291,0.88126993,0.58546126,0.93845415,0.83209383
8,0.65322644,0.057115935,0.9179225,0.58677673,0.14982024,1.0,0.537985,0.14168829,0.66286016,0.5082453,0.3336025,0.7545409,0.5082453,0.48485687,0.8175596,0.6355685,0.1579522,0.82685935,0.6625201,0.2929427,0.809284,0.6485796,0.37751505,0.8030233,0.5565723,0.48485687,0.6026841,0.56493664,0.73694754,0.85692036,0.5509961,0.954884,0.8110957,0.6197692,0.4816041,0.65664685,0.59839386,0.7255628,0.8795108,0.58538264,0.9386201,0.83126134
9,0.6532426,0.057062823,0.91674894,0.58679044,0.14977062,1.0,0.53892624,0.14163835,0.6620159,0.50825596,0.33355975,0.74911875,0.50825596,0.48481986,0.81525755,0.6346546,0.15790288,0.8263278,0.6616072,0.29289845,0.80843204,0.64859563,0.37584752,0.8019769,0.55658484,0.48481986,0.598614,0.56494945,0.73692,0.855703,0.5510084,0.9548646,0.8100743,0.6197842,0.4799405,0.65461814,0.5993373,0.72553486,0.8779419,0.5853963,0.9369737,0.8319564
